"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YGL225W"	"16_333_5oge.1.A_5b3a94f8d60c590643dbb956"	"NA"	"NA"	16	333	"Wild"	"0.7538"
"YPR190C"	"484_640_5hli.1.A_5b40ed291a200b3add14be90"	"NA"	"NA"	484	640	"Wild"	"NA"
"YNR043W"	"3_393_1fi4.1.A_5b3adbda732c1e6ead2c7291"	"NA"	"NA"	3	393	"Wild"	"0.9504"
"YGL027C"	"35_833_4j5t.1.A_5b441f54732c1ee2155708e8"	"NA"	"NA"	35	833	"Wild"	"0.5191"
"YOR085W"	"23_173_4ju5.1.A_5b3a58979ffd12f64acce218"	"NA"	"NA"	23	173	"Wild"	"NA"
"YOR085W"	"25_182_4m92.1.A_5b3a58979ffd12f64acce214"	"NA"	"NA"	25	182	"Wild"	"NA"
"YOR085W"	"23_189_5ayk.1.A_5b3a58979ffd12f64acce210"	"NA"	"NA"	23	189	"Wild"	"NA"
"YOR285W"	"20_139_3d1p.1.A_5b43c4ef732c1e3e9a337d7c"	"NA"	"NA"	20	139	"Wild"	"0.4613"
"YDL185W"	"284_737_1lwt.1.C_5b476e391a200b8688f4af57"	"NA"	"NA"	284	737	"Wild"	"NA"
"YDR399W"	"5_217_2xbu.1.A_5b3e5e89d60c59050570b7d1"	"NA"	"NA"	5	217	"Wild"	"0.2656"
"YKL055C"	"1_273_4hbg.1.A_5b3c92eba03a1bc30f95d646"	"NA"	"NA"	1	273	"Wild"	"0.3152"
"YGR254W"	"2_437_1ebh.1.A_5b3b73a81a200b26d29c23c4"	"NA"	"NA"	2	437	"Wild"	"NA"
"YGL022W"	"6_718_6ezn.1.F_5b42388808cc8f03f30e67ec"	"NA"	"NA"	6	718	"Wild"	"0.3279"
"YKL035W"	"22_499_2i5k.1.A_5b3d50ee732c1e980d169593"	"NA"	"NA"	22	499	"Wild"	"NA"
"YDL042C"	"99_555_4iao.1.A_5b3ecd69a03a1b05b090fdaf"	"NA"	"NA"	99	555	"Wild"	"0.3591"
"YDL042C"	"247_529_6flg.1.A_5b3ecd69a03a1b05b090fdab"	"NA"	"NA"	247	529	"Wild"	"0.0093"
"YJL068C"	"1_299_4flm.1.A_5b3b5313d60c59f03bedf573"	"NA"	"NA"	1	299	"Wild"	"0.0709"
"YAL054C"	"68_710_5vpv.2.A_5b4232b99ffd12e1eaf20fe2"	"NA"	"NA"	68	710	"Wild"	"0.1837"
"YAL054C"	"74_709_5jrh.1.A_5b4232b99ffd12e1eaf20fde"	"NA"	"NA"	74	709	"Wild"	"0.1304"
"YAL054C"	"74_713_1ry2.1.A_5b4232b99ffd12e1eaf20fda"	"NA"	"NA"	74	713	"Wild"	"0.1035"
"YMR293C"	"6_464_4n0h.1.A_5b3cd5009ffd120a42e6853c"	"NA"	"NA"	6	464	"Wild"	"0.8173"
"YGL224C"	"1_280_3nuq.1.A_5b3bb73cd60c5982110061c2"	"NA"	"NA"	1	280	"Wild"	"0.1048"
"YLR258W"	"2_639_4kqm.1.B_5b41f15d08cc8f2e30c70195"	"NA"	"NA"	2	639	"Wild"	"0.3428"
"YNL045W"	"59_628_2yd0.1.A_5b4147acd60c5944bdb34737"	"NA"	"NA"	59	628	"Wild"	"0.3807"
"YNL045W"	"40_671_2xpz.1.A_5b4147acd60c5944bdb34733"	"NA"	"NA"	40	671	"Wild"	"0.417"
"YDR098C"	"2_223_1j08.3.A_5b3d47fdd60c59f5d751d732"	"NA"	"NA"	2	223	"Wild"	"0.6423"
"YDR098C"	"2_113_3d6i.1.A_5b3d47fdd60c59f5d751d72e"	"NA"	"NA"	2	113	"Wild"	"0.5069"
"YDR098C"	"33_224_5n9u.1.A_5b3d47fdd60c59f5d751d71e"	"NA"	"NA"	33	224	"Wild"	"0.3613"
"YDR098C"	"4_222_3wt1.1.A_5b3d47fdd60c59f5d751d722"	"NA"	"NA"	4	222	"Wild"	"0.7299"
"YDR098C"	"147_249_3zyw.2.A_5b3d47fdd60c59f5d751d726"	"NA"	"NA"	147	249	"Wild"	"NA"
"YDR098C"	"7_208_4tw5.1.A_5b3d47fdd60c59f5d751d72a"	"NA"	"NA"	7	208	"Wild"	"0.6059"
"YBR019C"	"11_699_1z45.1.A_5b41e43e8fd6f9e6c910141c"	"NA"	"NA"	11	699	"Wild"	"0.575"
"YPL091W"	"22_483_2hqm.1.A_5b3d1dae732c1e6f2e6f37ae"	"NA"	"NA"	22	483	"Wild"	"0.1512"
"YLR284C"	"19_205_3iav.1.A_5b3bbdf3d60c59eae134cf5d"	"NA"	"NA"	19	205	"Wild"	"0.291"
"YLR284C"	"4_270_4zdc.1.A_5b3bbdf3d60c59eae134cf59"	"NA"	"NA"	4	270	"Wild"	"0.09"
"YLR284C"	"10_273_4q1g.1.A_5b3bbdf3d60c59eae134cf51"	"NA"	"NA"	10	273	"Wild"	"0.117"
"YIL010W"	"59_214_2a4v.1.A_5b3eae949ffd12cecc8f0c40"	"NA"	"NA"	59	214	"Wild"	"0.9938"
"YDL120W"	"61_172_2fql.1.B_5b412ae208cc8fc6376deeee"	"NA"	"NA"	61	172	"Wild"	"NA"
"YLR300W"	"41_448_1h4p.1.A_5b3ba5498fd6f9a469f916ec"	"NA"	"NA"	41	448	"Wild"	"0.9872"
"YOR209C"	"1_415_1vlp.1.A_5b3b5812a03a1bd6e163a1d8"	"NA"	"NA"	1	415	"Wild"	"0.2023"
"YEL039C"	"2_113_3cxh.1.W_5b46784c8fd6f93cd02e328e"	"NA"	"NA"	2	113	"Wild"	"0.1587"
"YFR047C"	"2_294_3c2v.1.A_5b3b6f208fd6f9877ccc3356"	"NA"	"NA"	2	294	"Wild"	"0.8643"
"YOR341W"	"1_1664_4c2m.1.A_5b248a9c7aaa0d7641e1365d"	"NA"	"NA"	1	1664	"Wild"	"0.2234"
"YKL094W"	"2_309_4zxf.1.A_5b3b026e3b85d1bbb30e3013"	"NA"	"NA"	2	309	"Wild"	"0.759"
"YLR044C"	"2_559_2w93.1.B_5b3ed4b58fd6f96c4e4aa643"	"NA"	"NA"	2	559	"Wild"	"0.1959"
"YLR189C"	"568_678_5yqr.1.A_5b4f08a7a03a1b6cf834f49b"	"NA"	"NA"	568	678	"Wild"	"0.2646"
"YLR189C"	"205_338_3tfm.1.A_5b4f08a7a03a1b6cf834f497"	"NA"	"NA"	205	338	"Wild"	"NA"
"YLR189C"	"737_1171_5gl5.1.A_5b4f08a7a03a1b6cf834f493"	"NA"	"NA"	737	1171	"Wild"	"0.0113"
"YBR020W"	"9_528_2aj4.1.A_5b3dd18d732c1e8c6cb51e35"	"NA"	"NA"	9	528	"Wild"	"0.5636"
"YBR020W"	"25_527_3v5r.1.A_5b3dd18d732c1e8c6cb51e31"	"NA"	"NA"	25	527	"Wild"	"0.7013"
"YHR013C"	"2_235_4hny.1.B_5b3d7fe9a03a1bdb4b6bbcdd"	"NA"	"NA"	2	235	"Wild"	"0.9517"
"YHR013C"	"3_195_1s7n.2.A_5b3d7fe9a03a1bdb4b6bbcd9"	"NA"	"NA"	3	195	"Wild"	"0.7198"
"YBR085W"	"10_306_4c9j.1.A_5b3b27af732c1e0c78536be3"	"NA"	"NA"	10	306	"Wild"	"0.7173"
"YFL017C"	"2_159_1i12.2.B_5b4234728fd6f946150487c3"	"NA"	"NA"	2	159	"Wild"	"0.028"
"YJL060W"	"18_444_3b46.1.A_5b3b96ca08cc8f4ec4f9036c"	"NA"	"NA"	18	444	"Wild"	"0.8288"
"YFL030W"	"3_383_2bkw.1.A_5b3ab6d51a200baaa317382e"	"NA"	"NA"	3	383	"Wild"	"0.9541"
"YMR087W"	"16_279_1txz.2.A_5b3ba7fb8fd6f92c5ae9a234"	"NA"	"NA"	16	279	"Wild"	"0.9821"
"YMR087W"	"46_254_5cms.1.A_5b3ba7fb8fd6f92c5ae9a230"	"NA"	"NA"	46	254	"Wild"	"0.9687"
"YDR009W"	"19_520_3v5r.1.A_5b3d95fca03a1bbd90da5f58"	"NA"	"NA"	19	520	"Wild"	"1.0001"
"YBL030C"	"24_309_4c9g.1.A_5b3ae3799ffd12578e1ae730"	"NA"	"NA"	24	309	"Wild"	"0.5683"
"YIR029W"	"1_343_1o59.1.A_5b3a7abb732c1e0ceea8d550"	"NA"	"NA"	1	343	"Wild"	"0.0481"
"YJR025C"	"1_175_1zvf.1.A_5b40fc0c3b85d131b7f049e5"	"NA"	"NA"	1	175	"Wild"	"0.1435"
"YOL049W"	"6_491_1m0w.1.A_5b3d37ba1a200bb11b817c58"	"NA"	"NA"	6	491	"Wild"	"0.6205"
"YPL252C"	"58_172_2mje.1.A_5b4151423b85d1e8bd353762"	"NA"	"NA"	58	172	"Wild"	"NA"
"YLR027C"	"2_412_1yaa.1.A_5b3b2bc41a200b62cb82e1df"	"NA"	"NA"	2	412	"Wild"	"0.8117"
"YDL102W"	"131_962_4k8z.1.A_5b479e53d60c59497a715626"	"NA"	"NA"	131	962	"Wild"	"0.4285"
"YDL102W"	"113_971_5n2e.1.A_5b479e53d60c59497a71562e"	"NA"	"NA"	113	971	"Wild"	"0.8198"
"YDL102W"	"95_985_3iay.1.C_5b479e53d60c59497a71562a"	"NA"	"NA"	95	985	"Wild"	"0.8176"
"YDL102W"	"110_1094_5exr.1.C_5b479e53d60c59497a715622"	"NA"	"NA"	110	1094	"Wild"	"0.6968"
"YGL047W"	"2_202_2ks6.1.A_5b3f6aa8a03a1b0a29dacaf1"	"NA"	"NA"	2	202	"Wild"	"0.891"
"YOR202W"	"3_219_6ezm.1.A_5b3e70cca03a1bf4469b53e7"	"NA"	"NA"	3	219	"Wild"	"0.24"
"YPR060C"	"1_256_1csm.1.A_5b3d280bd60c5963aefc5b25"	"NA"	"NA"	1	256	"Wild"	"0.1448"
"YBR039W"	"34_311_2wpd.1.G_5b3b12028fd6f99868165de2"	"NA"	"NA"	34	311	"Wild"	"0.6182"
"YNR003C"	"11_316_6f40.1.P_5ad52900a52be72ac3fa22fc"	"NA"	"NA"	11	316	"Wild"	"0.8898"
"YDL140C"	"6_1452_5x50.1.A_5b32c7d9c4494f32a42c6f3e"	"NA"	"NA"	6	1452	"Wild"	"0.739"
"YJL148W"	"22_180_5m5w.1.N_5b3da149a03a1bebf7813237"	"NA"	"NA"	22	180	"Wild"	"0.097"
"YKR025W"	"71_262_5fj9.1.M_5a59e372573f207787fe049a"	"NA"	"NA"	71	262	"Wild"	"0.0288"
"YEL027W"	"9_157_5vox.1.Y_5b422787732c1e553fc33ab8"	"NA"	"NA"	9	157	"Wild"	"NA"
"YIL162W"	"25_175_5ann.1.A_5b3df53f9ffd126bf90a8146"	"NA"	"NA"	25	175	"Wild"	"0.6085"
"YIL162W"	"24_532_4eqv.1.E_5b3df53f9ffd126bf90a8140"	"NA"	"NA"	24	532	"Wild"	"0.03"
"YKL144C"	"2_212_5fj9.1.G_5a5af5671405504b2f68c0a6"	"NA"	"NA"	2	212	"Wild"	"NA"
"YPL078C"	"93_236_5t4q.1.J_5b3d61ab9ffd12992062840e"	"NA"	"NA"	93	236	"Wild"	"0.801"
"YPL078C"	"93_236_5t4q.1.I_5b3d61ab9ffd12992062840a"	"NA"	"NA"	93	236	"Wild"	"0.806"
"YPL078C"	"68_242_5fil.1.S_5b3d61ab9ffd129920628406"	"NA"	"NA"	68	242	"Wild"	"0.7027"
"YPL271W"	"2_60_2wpd.1.I_5b2495bd140550aad18668ea"	"NA"	"NA"	2	60	"Wild"	"NA"
"YOL077W-A"	"5_28_6b2z.1.S_5ac9e16a7f4bf91f75d38e47"	"NA"	"NA"	5	28	"Wild"	"NA"
"YOR151C"	"20_1224_3fki.1.B_5b4fbeb19ffd12ec1f4ff241"	"NA"	"NA"	20	1224	"Wild"	"NA"
"YOR151C"	"19_1221_5xog.1.B_5b4fbeb19ffd12ec1f4ff23d"	"NA"	"NA"	19	1221	"Wild"	"NA"
"YKL194C"	"1_454_1qf6.1.B_5b3caa3e1a200b1c5481bef8"	"NA"	"NA"	1	454	"Wild"	"0.1698"
"YKL194C"	"32_462_3uh0.1.A_5b3caa3e1a200b1c5481bef4"	"NA"	"NA"	32	462	"Wild"	"0.6714"
"YML081C-A"	"1_59_6b2z.1.R_5b061576c730d45507dd90a2"	"NA"	"NA"	1	59	"Wild"	"NA"
"YLR447C"	"1_344_5voz.1.Q_5b3a756d732c1eefe2cc389f"	"NA"	"NA"	1	344	"Wild"	"0.1349"
"YHR039C-A"	"2_106_3j9t.1.J_5b4660ef08cc8f2bd8dd913d"	"NA"	"NA"	2	106	"Wild"	"NA"
"YHR026W"	"58_211_3j9t.1.A_57ec650ead01f07d782aa88d"	"NA"	"NA"	58	211	"Wild"	"NA"
"YDR453C"	"2_195_3sbc.1.A_5b3fcbe71a200b10446b9d78"	"NA"	"NA"	2	195	"Wild"	"0.5529"
"YCL005W-A"	"1_69_6c6l.1.D_5b243a26ad01f06ba7ed6557"	"NA"	"NA"	1	69	"Wild"	"NA"
"YPL234C"	"7_163_6c6l.1.A_5b41e15f732c1e60a4cc0582"	"NA"	"NA"	7	163	"Wild"	"NA"
"YOR270C"	"3_828_6c6l.1.N_5b443c6f1a200b70f4fba629"	"NA"	"NA"	3	828	"Wild"	"0.353"
"YBR127C"	"29_485_3j9u.1.F_5b3d8b8e8fd6f9d33acb14d8"	"NA"	"NA"	29	485	"Wild"	"NA"
"YKL016C"	"4_174_6cp3.1.V_5b41303ad60c59e617481262"	"NA"	"NA"	4	174	"Wild"	"0.0338"
"YKL016C"	"28_131_5nt1.2.A_5b41303ad60c59e61748125e"	"NA"	"NA"	28	131	"Wild"	"NA"
"YLR295C"	"36_124_6cp3.1.W_5b454dc51a200b428ccd03ad"	"NA"	"NA"	36	124	"Wild"	"0.0237"
"YDR377W"	"7_91_6cp6.1.X_5b47883f08cc8f564e50ce0e"	"NA"	"NA"	7	91	"Wild"	"NA"
"YDR156W"	"12_100_5m5y.1.D_5b43f7b39ffd12a4f4f24202"	"NA"	"NA"	12	100	"Wild"	"0.7767"
